,location,screen_name
75,NJ,ClimateCentral
76,NJ,liewbob
77,NJ,MicheleMT55
78,NJ,TrevanneF
79,NJ,TheJetsWire
0,MD,Trumptonite
1,MD,mattfaymous
2,MD,LastNameDawson
3,MD,beijingsausage
4,MD,LyzVogelChase
5,MD,curse_rbx
6,MD,Matt_Sciannella
7,MD,cgcumber
8,MD,tammieesimon
9,MD,TeaPartyJedi
10,MD,RCFCMD
11,MD,bradp50
12,MD,365frederick
13,MD,deanking1955
14,MD,dsimon22
15,MD,eklewis
16,MD,Redskin523
17,MD,knight_song1995
18,MD,carlgregg
19,MD,MIRACLECHARLIE
20,MD,apathystinks
21,MD,RiazSayeed
22,MD,Germantownrunne
23,MD,DelegateReznik
24,MD,StevenEasley1
25,MD,MasonCares
26,MD,ComedyPigs
27,MD,DrChristlloyd
28,MD,JFegadel
29,MD,Bill_Stitely
30,MD,DavidARader
31,MD,HaldisTony
32,MD,timelyleader
33,MD,jrex167
34,MD,KenClyburn
35,MD,GeminiAPatterso
36,MD,stillpixel
37,MD,KenTimmerman
38,MD,OnceWhen
39,MD,walterolson
40,MD,elainereinhold5
41,MD,stromdans
42,MD,mscogsworthy
43,MD,kevindotcole
44,MD,kaiaka
45,MD,Anderson_Damian
46,MD,OGDoccat
47,MD,truk2112
48,MD,BittnerJohn
49,MD,occupyfrederick
50,MD,spiritfish
51,MD,ibrows_on_fleek
52,MD,MarylandgirlUSA
53,MD,MarknMd
54,MD,DavidE196709
55,MD,jacobitweet
56,MD,CHHolte
57,MD,WDeadwyler
58,MD,Tr00Chase
59,MD,WHEbe60165
60,MD,FCARMD1
61,MD,YDFrederick
62,MD,lordofoverstock
63,MD,930WFMD
64,MD,wblaney
65,MD,CThomasBoone
66,MD,Swast90024
0,MD,lisabari
1,MD,adamannapolis
2,MD,FriendOfPimlico
3,MD,Ry_nocerous
4,MD,Bartisan
5,MD,Malik13
6,MD,ArtstarPaint
7,MD,wbaltv11
8,MD,Redladyanna
9,MD,benjancewicz
10,MD,kpkeane3
11,MD,JanetAmirault
12,MD,bbofun
13,MD,wbalradio
14,MD,drpolson
15,MD,baltimoresun
16,MD,misterbarber87
17,MD,SuaveRob5
18,MD,RyanKOlsen
19,MD,mcgboye
20,MD,BaltimoreCP
21,MD,xxneverdasamexx
22,MD,KurtKKennedy
23,MD,MsDuhMeanor
24,MD,zhenren
25,MD,babylonsherman
26,MD,candice_versace
27,MD,TheTrumpBlogger
28,MD,MoreRuckus
29,MD,WeeksCreative
30,MD,calv66
31,MD,AmandaJacqueli
32,MD,RHEMAnews
33,MD,MeekoMill
34,MD,BigEdDon
35,MD,ApothecaryJeri
36,MD,BigDaddy01965
37,MD,changesomething
38,MD,patmcgraw
39,MD,miketheitguy
40,MD,kfaatz925
41,MD,paulatcvs
42,MD,starshockeymom
43,MD,BaltimoreTVNews
44,MD,Shanerileigh17
45,MD,DorotheaMassey7
46,MD,WordGirlSam
47,MD,amhill
48,MD,JustineKStull
49,MD,movieshark2011
50,MD,CLMTBaltimore
51,MD,DailyReckoning
52,MD,Ricardo6984
53,MD,TheSanityNurse
54,MD,YouNeedHelpBook
55,MD,Flaccofanz05
56,MD,FrankJannuzi
57,MD,technosailor
58,MD,SmaltimoreMD
59,MD,thedavidseth
60,MD,jnyer27
61,MD,LKinsellaTweets
62,MD,darrel33171
63,MD,POLSBaltimore
64,MD,LPMmedia
65,MD,CNNENEMY
66,MD,Markallenjobe1
67,MD,96Charles96
68,MD,letsryan
69,MD,BComp272
70,MD,LizzieJump
71,MD,fatsgoldman
72,MD,pinhchen
73,MD,lraszewski
74,MD,SikorskiJohn
75,MD,Ratguy123
76,MD,gigabytemag
77,MD,HousingWatchMD
78,MD,SalehAStevens
79,MD,palmeriris101
80,MD,jemillerwbal
81,MD,Kungfu_Bob
82,MD,DabneyPorte
83,MD,BobKluver
84,MD,80spcc
85,MD,CThompsonGeorge
86,MD,JohnPersinos1
87,MD,WOCTechnology
88,MD,AC_Cares
89,MD,justinlabel
90,MD,mckayjenkins
91,MD,JuanRRodriguez7
92,MD,notjessewalker
93,MD,smoothdelicious
94,MD,Tufftruth
95,MD,diversitynews
96,MD,DanRodricks
97,MD,Arsjames
98,MD,BMoreFrankie
99,MD,uaskigyrl
100,MD,AlizaWrites
101,MD,kimmiem
102,MD,TaiBellaa
103,MD,balt_homeloans
104,MD,mason76dagod
105,MD,MattWohlfort
106,MD,TaritaC
107,MD,demar19511
108,MD,joan_mediator
109,MD,alanmlinarchik
110,MD,baynardwoods
111,MD,terpguy42
112,MD,craftedstruggle
113,MD,djayamazin
114,MD,georgeconfused
115,MD,ElectRobJohnson
116,MD,nancybellfosler
117,MD,KiraguBCityDad
118,MD,BJLife
119,MD,malthusian_trap
120,MD,UndisclosedWiki
121,MD,BlackEngineer
122,MD,Heezworthy
123,MD,Shalisa_Renee
124,MD,madameannette
125,MD,avizenilman
126,MD,aregenberg
127,MD,jboday
128,MD,MorpheneDream
0,NC,MarkYusko
1,NC,MasercolaWrites
2,NC,wfncnews
3,NC,OmariAkil
4,NC,Rich_893
5,NC,Andy_Raleigh
6,NC,theautowriter
7,NC,DanielsABC11
8,NC,WentzMatt
9,NC,mttandrews
10,NC,loafingcactus
11,NC,dhoohoo
12,NC,heykatieben
13,NC,alexandracastle
14,NC,donuts1945
15,NC,RainaFin
16,NC,DLN_Editor
17,NC,Barco_Athlete
18,NC,JonesandBlount
19,NC,NCCapitol
20,NC,lisajnc1951
21,NC,ccradle
22,NC,brianmcarey
23,NC,t2hicks
24,NC,SandraP20487263
25,NC,singularity59
26,NC,SadGalLaurie
27,NC,wilsonhartgrove
28,NC,bjonesbrazil
29,NC,RevASVN
30,NC,AbbieRBennett
31,NC,RaleighReporter
32,NC,WRAL
33,NC,rjonesx
34,NC,Slybo
35,NC,Jeff424V
36,NC,LinkingIn2Sales
37,NC,gordonsjones1
38,NC,accfootballnews
39,NC,maness78
40,NC,angquality
41,NC,hunterb2003
42,NC,pldanzis
43,NC,kchenette
44,NC,jdmar3
45,NC,a1viral
46,NC,goodmandawn
47,NC,ChemiQBeats
48,NC,interactivemark
49,NC,slowbob
50,NC,pamelagilchrist
51,NC,alamb
52,NC,ndjonny
53,NC,ramclubpa
54,NC,desertdudesCatC
55,NC,DaniD212316
56,NC,GrahamDavidA
57,NC,JeanBolduc
58,NC,POLSRaleigh
59,NC,MarkProkop2
60,NC,HispanicsTrump
61,NC,ABC11_WTVD
62,NC,luvauntyruth
63,NC,HorsebackNoise
64,NC,KSchneid
65,NC,jimgunnyea
66,NC,adeckerbuck
67,NC,AmyTWCNews
68,NC,megancarriker
69,NC,maharba77
70,NC,StaceyWLloyd
71,NC,RandallUSA12
72,NC,Social_Twerker
73,NC,Lassiter2011
74,NC,BillLuMaye
75,NC,Kasey_Sellati
76,NC,InvisibleJesse
77,NC,alittlelilypad
78,NC,mjvasquez671
79,NC,NicoleCarrWSB
80,NC,rodgers_op
81,NC,nmccallister
82,NC,BobFelton
83,NC,USAHumanRights7
84,NC,gregorymay1
85,NC,Ibensullivan
86,NC,RyanLangan
87,NC,Margaretinnc
88,NC,NaturesPoisons
89,NC,CorinaCalbert13
90,NC,DrNO_NC
91,NC,leafwarbler
0,NC,RichardThayer4
1,NC,MarvelSchebler
2,NC,CCCDynaPro
3,NC,highpointbuzz
4,NC,DavidHarleyBoyd
5,NC,jherndon01
6,NC,deftlyinane
7,NC,ChristinaNCSTN
8,NC,winstonsalemnow
9,NC,TerrenceNHolman
10,NC,tntDVM
11,NC,smazucca
12,NC,EMJAXPJ3
13,NC,mudslidematt
14,NC,AngieGeeokeeffe
15,NC,gbennett002
16,NC,lisajnc1951
17,NC,HowellAstor
18,NC,rebekahkfreitas
19,NC,susieq201688
20,NC,laurapcd1
21,NC,GEricGaither
22,NC,reaecox
23,NC,ericgwilson
24,NC,WFMY
25,NC,tlillis4
26,NC,CynthiaAya
27,NC,tim_samuelssr
28,NC,rmoneyg35
29,NC,brandonpierce
30,NC,malloyjr88
31,NC,TWAST357
32,NC,miketucker1
33,NC,HPEpaul
34,NC,RoseannOlejnic1
35,NC,ElliottNCompany
36,NC,celticrn57
37,NC,greensboro_Buzz
38,NC,MikeBaptiste1
39,NC,nancykiplinger
40,NC,KaneMagus
41,NC,LeeStafford912
42,NC,assofgod
43,NC,GsoShutchinson
44,NC,msyfrett
45,NC,MBPayne55
46,NC,Anita953
47,NC,myfox8
48,NC,DavidDarvishian
49,NC,TWCNewsTriad
50,NC,CaliPearl
51,NC,DeafAngelboy23
52,NC,BrideOfLinux
53,NC,BankMergers
54,NC,RobinFox46
55,NC,cwe1193
56,NC,justinbmoorephd
57,NC,eddardws
58,NC,racheeley
59,NC,KateElizabethNR
60,NC,CaraMarcotte1
61,NC,4salegreensboro
62,NC,2WTK
63,NC,JoekillianPW
64,NC,JahleelLovitt
65,NC,vKratic
66,NC,CodyWinfrey
67,NC,jimhuffman
68,NC,deanie_lambeth
69,NC,shades551
70,NC,SukiKounTree
71,NC,johnrobinson
72,NC,daleloflin
73,NC,surviving2018
74,NC,FecundStench
75,NC,_Rockyosocks
76,NC,ncappraiser30
77,NC,LiamMNield
78,NC,Avery_edu
79,NC,AlexRoseNews
80,NC,BooBreeze
81,NC,thespazdawg
82,NC,Chocolate_Nerd
83,NC,rakapanka
84,NC,SayreGregory
85,NC,BlackJDPhD
86,NC,bells8911
87,NC,AlanLewis5
88,NC,MosesStewart7
89,NC,Socratesfoot
90,NC,TruckerTiny
91,NC,rolfenorman
92,NC,Real_YoungKid
93,NC,NewsandRecord
94,NC,ColleenLaird
95,NC,baabygirlkieraa
96,NC,memomoment
97,NC,Tate566
98,NC,jimsteele2008
99,NC,blckleatherrain
100,NC,KenAshford
101,NC,epmarlowe1
102,NC,KieranBrubaker
103,NC,MikeyMooseNC
104,NC,PhenomCareers
105,NC,wmsteele
106,NC,monkeytruckman
0,NY,woahitsjo94
1,NY,thus9
2,NY,Sublimateus
3,NY,AriaWilsonGOP
4,NY,shelbyholliday
5,NY,jasonatrent
6,NY,bonomoam
7,NY,_VIRAL__News
8,NY,AndrewCMcCarthy
9,NY,mic
10,NY,10avier
11,NY,CathyMiller1992
12,NY,realjunsonchan
13,NY,thekateblack
14,NY,SteveDietrich
15,NY,monolopnews
16,NY,mark1107
17,NY,LucretiaDear4
18,NY,vjordain
19,NY,Ez4u2say_Janis
20,NY,ErnestLamonica
21,NY,sktroutman
22,NY,danyulengelke
23,NY,kenwheaton
24,NY,MarkyyHollywood
25,NY,JasonRoyster2
26,NY,House_Insider
27,NY,philcorso
28,NY,Mnemonictsunami
29,NY,JohnThomasBD
30,NY,trish_regan
31,NY,TYBOGGIENYC
32,NY,CHARLESGOONAN
33,NY,DeplorableVin
34,NY,cloudmoneyblog
35,NY,Arthur_Leopold
36,NY,PatriotNewsUSA
37,NY,BeautyMinistry
38,NY,oreillyfactor
39,NY,TimMcGonagle
40,NY,Stevie_Z
41,NY,marcia_cavanagh
42,NY,justinjm1
43,NY,Sue4allofus
44,NY,DanDePetris
45,NY,Truthbuster
46,NY,NYNYTweets4
47,NY,The_Trump_Fans
48,NY,BreakingNews24U
49,NY,sm_doug
50,NY,CheriJacobus
51,NY,SweetChigurh
52,NY,RT_NYC_News
53,NY,Patriots_Fan4
54,NY,dizzicordova
55,NY,Rayz2cents
56,NY,MainandWall
57,NY,JustinElliott
58,NY,5_STAR_MOVERS
59,NY,TidyStucco_com
60,NY,MandosSez
61,NY,Dancingpalmtree
62,NY,TheStagmania
63,NY,bad_indian_girl
64,NY,tant1ne
65,NY,chrislhayes
66,NY,travel611
67,NY,angelineyjas
68,NY,ACNewman
69,NY,AnOmadhaun
70,NY,luciabrawley
71,NY,NancyFrancine2
